http://dl-learner.org/carcinogenesis#Carbon-19,1
http://dl-learner.org/carcinogenesis#Carbon-16,1
http://dl-learner.org/carcinogenesis#Nitro,1
http://dl-learner.org/carcinogenesis#Ester,1
http://dl-learner.org/carcinogenesis#Di48,1
http://dl-learner.org/carcinogenesis#Non_ar_6c_ring,1
http://dl-learner.org/carcinogenesis#Compound,1
http://dl-learner.org/carcinogenesis#Fluorine-92,1
http://dl-learner.org/carcinogenesis#Oxygen-49,1
http://dl-learner.org/carcinogenesis#Phosphorus-62,1
http://dl-learner.org/carcinogenesis#Sulfur-77,1
http://dl-learner.org/carcinogenesis#Cyanate,1
http://dl-learner.org/carcinogenesis#Chlorine-93,1
http://dl-learner.org/carcinogenesis#Non_ar_hetero_5_ring,1
http://dl-learner.org/carcinogenesis#Phosphorus-61,1
http://dl-learner.org/carcinogenesis#Titanium-134,1
http://dl-learner.org/carcinogenesis#Bond-2,1
http://dl-learner.org/carcinogenesis#Methanol,1
http://dl-learner.org/carcinogenesis#Alcohol,1
http://dl-learner.org/carcinogenesis#Selenium-102,1
0.0,1
http://dl-learner.org/carcinogenesis#Hydrogen-3,1
http://dl-learner.org/carcinogenesis#Phenol,1
http://dl-learner.org/carcinogenesis#Carbon-14,1
http://dl-learner.org/carcinogenesis#Carbon-27,1
1.0,1
http://dl-learner.org/carcinogenesis#Carbon-17,1
http://dl-learner.org/carcinogenesis#Carbon-191,1
http://dl-learner.org/carcinogenesis#Barium-115,1
http://www.w3.org/2000/01/rdf-schema#range,2
http://dl-learner.org/carcinogenesis#amesTestPositive,2
http://dl-learner.org/carcinogenesis#hasBond,2
http://dl-learner.org/carcinogenesis#salmonella_reduc,2
http://dl-learner.org/carcinogenesis#salmonella,2
http://dl-learner.org/carcinogenesis#salmonella_n,2
http://dl-learner.org/carcinogenesis#chromex,2
http://dl-learner.org/carcinogenesis#micronuc_m,2
http://dl-learner.org/carcinogenesis#drosophila_slrl,2
http://dl-learner.org/carcinogenesis#mouse_lymph,2
http://dl-learner.org/carcinogenesis#drosophila_rt,2
http://dl-learner.org/carcinogenesis#inBond,2
http://dl-learner.org/carcinogenesis#charge,2
http://www.w3.org/2000/01/rdf-schema#domain,2
http://www.w3.org/2000/01/rdf-schema#subClassOf,2
http://dl-learner.org/carcinogenesis#hasStructure,2
http://dl-learner.org/carcinogenesis#cytogen_sce,2
http://www.w3.org/2002/07/owl#disjointWith,2
http://dl-learner.org/carcinogenesis#cytogen_ca,2
http://dl-learner.org/carcinogenesis#micronuc_f,2
http://dl-learner.org/carcinogenesis#hasAtom,2
http://dl-learner.org/carcinogenesis#chromaberr,2
